,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
62,Senior Frontend JS & Vue.js Developer,"https://www.pracuj.pl/praca/senior-frontend-js-vue-js-developer-krakow,oferta,1002981613",,,,"Poszukujemy Senior Frontend JS & Vue.js Developera, który dołączy do naszego zespołu, pracującego nad platformą SaaS CRM/ERP dla sektora entertainment na rynek USA.",,"['JavaScript', 'Vue.js', 'Git']",python,2023-12-02
63,Senior FullStack PHP & JS & Vue Developer,"https://www.pracuj.pl/praca/senior-fullstack-php-js-vue-developer-krakow,oferta,1002981603",,,,"Poszukujemy Senior FullStack PHP & JS & Vue Developera, który dołączy do naszego zespołu, pracującego nad platformą SaaS CRM/ERP dla sektora entertainment na rynek USA.",,"['PHP', 'JavaScript', 'Phalcon', 'Symfony', 'Twig', 'Cake', 'Vue.js', 'Git', 'SQL', 'Postgres', 'Python', 'Django']",python,2023-12-02
64,VueJS Developer (język niemiecki),"https://www.pracuj.pl/praca/vuejs-developer-jezyk-niemiecki-warszawa-encyklopedyczna-2a,oferta,1003012072",,,15 000–18 400 zł netto (+ VAT) / mies.,"Projekt związany z rozwojem aplikacji opartych o VueJS, React, Java (Spring) dla niemieckiego klienta., , Język komunikacji w projekcie: niemiecki/angielski",,"['Vue.js', 'React.js', 'Java', 'Spring Framework']",python,2023-12-02
65,,,,,,"Our development teams build and develop software based on the maximum and intelligent use of Java technology. We support world leaders in the automotive, manufacturing, commercial, distribution, telecommunications, energy and public sectors., We...",,"['Java', 'Spring Boot', 'AWS', 'Cloud', 'Hibernate', 'SQL', 'Jenkins/Gitlab']",python,2023-12-02
66,,,,,,"Our development teams build and develop software based on the maximum and intelligent use of Java technology. We support world leaders in the automotive, manufacturing, commercial, distribution, telecommunications, energy and public sectors., We...",,"['Java', 'Spring Boot', 'AWS', 'Cloud Hibernate', 'SQL', 'Jenkins/Gitlab']",python,2023-12-02
67,Senior UX Developer,"https://www.pracuj.pl/praca/senior-ux-developer-katowice,oferta,1002997441",,,,,,[],python,2023-12-02
68,PMO Lead (with Dutch),"https://www.pracuj.pl/praca/pmo-lead-with-dutch-gdansk,oferta,1002983410",,,,"The Project Management Officer (PMO) provides a range of support services to the Engagement Managers to govern our engagements, plan and track them, report progress, manage issues and risks, control change, manage deliverables and quality, track...",,"['Java 11+', 'Spring', 'Hibernate', 'Angular / React / Vue', 'Cloud']",python,2023-12-02
69,Senior Full Stack Java Developer,"https://www.pracuj.pl/praca/senior-full-stack-java-developer-gdansk,oferta,1002983408",,,,,,"['Java 11+', 'Spring', 'Hibernate', 'Angular / React / Vue', 'Cloud']",python,2023-12-02
70,Java Developer (with German),"https://www.pracuj.pl/praca/java-developer-with-german-gdansk,oferta,1002983406",,,,,,"['Java 11+', 'Spring Boot', 'Spring', 'Hibernate', 'SQL', 'Cloud (AWS)']",python,2023-12-02
71,Senior Java Developer,"https://www.pracuj.pl/praca/senior-java-developer-gdansk,oferta,1002983100",,,,Capgemini's Digital Customer Experience (DCX) practice helps global brands as well as public organizations to understand and implement the right mix of business-focused digital capabilities and innovations following a “Customer-First” approach....,,"['Java', 'Spring Boot', 'Hibernate', 'SQL', 'AWS']",python,2023-12-02
